Fiscal_Year_Released,Recidivism_Reporting_Year,Age_At_Release,Days_To_Return,Release_Type,Race_Ethnicity,Sex,Offense_Classification,Offense_Type,Offense_Subtype,Return_To_Prison,Recidivism_Type,New_Offense_Classification,New_Offense_Type,New_Offense_Subtype
2012,2015,4,0,2,7,2,3,4,16,1,2,0,0,0
2012,2015,4,0,2,10,2,3,4,16,1,2,0,0,0
2012,2015,4,0,2,10,2,3,4,16,1,2,0,0,0
2012,2015,4,0,2,10,2,3,4,16,1,2,0,0,0
2012,2015,4,0,2,10,2,3,4,16,1,2,0,0,0
2012,2015,4,0,2,10,2,3,4,16,1,2,0,0,0
2012,2015,4,0,2,10,2,3,4,16,1,2,0,0,0
2012,2015,2,0,4,10,2,8,1,25,1,2,0,0,0
2012,2015,1,253,4,9,2,6,3,23,2,1,6,4,16
2012,2015,2,0,2,10,2,3,3,6,1,2,0,0,0
2012,2015,2,0,2,10,2,3,3,6,1,2,0,0,0
2012,2015,2,0,2,10,2,3,3,6,1,2,0,0,0
2012,2015,1,0,4,7,2,5,3,23,1,2,0,0,0
2012,2015,5,0,4,9,2,6,3,6,1,2,0,0,0
2012,2015,4,0,4,10,1,6,4,16,1,2,0,0,0
2012,2015,4,0,4,10,1,6,4,16,1,2,0,0,0
2012,2015,4,0,4,10,1,6,4,16,1,2,0,0,0
2012,2015,2,0,4,10,1,6,3,23,1,2,0,0,0
2012,2015,2,0,4,10,1,6,3,23,1,2,0,0,0
2012,2015,2,0,4,10,1,6,3,23,1,2,0,0,0
2012,2015,1,0,4,10,2,6,5,19,1,2,0,0,0
2012,2015,2,0,4,10,2,4,5,11,1,2,0,0,0
2012,2015,4,268,4,10,2,4,1,25,2,1,3,3,23
2012,2015,1,181,2,10,1,6,3,22,2,1,3,3,23
2012,2015,1,311,4,10,2,6,3,6,2,1,18,8,0
2012,2015,2,413,2,7,2,5,1,25,2,1,5,5,15
2012,2015,2,0,4,7,2,5,3,6,1,2,0,0,0
2012,2015,4,0,4,10,2,5,1,25,1,2,0,0,0
2012,2015,4,0,4,10,2,5,1,25,1,2,0,0,0
2012,2015,4,0,4,10,2,5,1,25,1,2,0,0,0
2012,2015,4,0,4,10,2,5,1,25,1,2,0,0,0
2012,2015,4,0,4,10,2,5,1,25,1,2,0,0,0
2012,2015,4,0,4,10,2,5,1,25,1,2,0,0,0
2012,2015,1,0,2,10,1,3,5,1,1,2,0,0,0
2012,2015,1,0,2,10,1,3,5,1,1,2,0,0,0
2012,2015,1,0,2,10,1,3,5,1,1,2,0,0,0
2012,2015,5,0,2,10,2,8,4,16,1,2,0,0,0
2012,2015,5,0,2,10,2,8,4,16,1,2,0,0,0
2012,2015,4,0,4,10,2,6,5,1,1,2,0,0,0
2012,2015,3,0,4,10,2,6,1,25,1,2,0,0,0
2012,2015,3,0,4,10,2,6,1,25,1,2,0,0,0
2012,2015,3,0,4,10,2,6,1,25,1,2,0,0,0
2012,2015,2,0,2,0,2,6,1,25,1,2,0,0,0
2012,2015,4,0,2,0,2,6,3,23,1,2,0,0,0
2012,2015,2,0,4,7,2,6,3,23,1,2,0,0,0
2012,2015,4,943,12,10,2,5,5,19,2,3,0,0,0
2012,2015,1,400,2,7,2,3,5,1,2,1,4,5,15
2012,2015,2,312,4,10,2,6,4,16,2,1,3,4,24
2012,2015,1,0,2,10,2,6,5,19,1,2,0,0,0
2012,2015,3,468,4,10,2,8,1,25,2,3,0,0,0
2012,2015,1,0,4,10,1,6,1,25,1,2,0,0,0
2012,2015,1,0,4,10,1,6,1,25,1,2,0,0,0
2012,2015,2,368,2,7,2,6,3,6,2,1,8,1,25
2012,2015,3,0,4,10,2,6,5,1,1,2,0,0,0
2012,2015,3,0,4,10,2,6,5,1,1,2,0,0,0
2012,2015,3,0,4,10,2,5,1,25,1,2,0,0,0
2012,2015,3,0,4,10,2,5,1,25,1,2,0,0,0
2012,2015,3,0,4,10,2,5,1,25,1,2,0,0,0
2012,2015,3,0,4,10,2,5,1,25,1,2,0,0,0
2012,2015,5,0,4,10,1,8,5,1,1,2,0,0,0
2012,2015,1,0,4,10,2,6,3,6,1,2,0,0,0
2012,2015,1,0,4,10,2,6,3,6,1,2,0,0,0
2012,2015,1,0,4,10,2,6,3,6,1,2,0,0,0
2012,2015,1,0,4,10,2,6,3,6,1,2,0,0,0
2012,2015,4,394,4,10,2,8,1,25,2,3,0,0,0
2012,2015,2,153,2,10,2,6,3,6,2,1,5,1,25
2012,2015,3,595,4,7,2,6,1,7,2,1,3,5,1
2012,2015,3,224,4,10,2,5,3,23,2,1,8,4,8
2012,2015,2,744,2,10,2,3,5,15,2,1,6,4,16
2012,2015,2,1033,4,10,2,5,5,1,2,1,6,4,27
2012,2015,5,0,4,7,2,5,3,23,1,2,0,0,0
2012,2015,4,0,2,7,2,6,3,23,1,2,0,0,0
2012,2015,4,0,2,7,2,6,3,23,1,2,0,0,0
2012,2015,4,868,4,7,2,4,1,25,2,1,13,4,16
2012,2015,4,0,4,7,2,4,5,11,1,2,0,0,0
2012,2015,5,0,4,10,2,6,4,16,1,2,0,0,0
2012,2015,1,0,12,10,2,3,5,19,1,2,0,0,0
2012,2015,1,128,4,10,2,5,3,6,2,3,0,0,0
2012,2015,3,442,4,7,2,4,2,12,2,1,13,4,8
2012,2015,1,588,2,7,2,3,5,1,2,1,5,3,23
2012,2015,2,216,4,10,2,5,3,23,2,1,6,4,27
2012,2015,3,191,4,10,2,6,5,1,2,3,0,0,0
2012,2015,2,625,2,10,2,6,1,25,2,1,8,5,1
2012,2015,4,0,2,10,2,3,4,17,1,2,0,0,0
2012,2015,2,243,4,10,2,6,4,27,2,1,3,1,7
2012,2015,1,204,4,7,2,5,1,25,2,1,8,5,1
2012,2015,1,0,4,10,2,6,4,24,1,2,0,0,0
2012,2015,3,0,4,10,2,5,3,23,1,2,0,0,0
2012,2015,2,0,4,7,2,8,1,25,1,2,0,0,0
2012,2015,2,0,4,7,2,8,1,25,1,2,0,0,0
2012,2015,2,0,4,7,2,8,1,25,1,2,0,0,0
2012,2015,2,0,4,7,2,8,1,25,1,2,0,0,0
2012,2015,2,0,4,7,2,8,1,25,1,2,0,0,0
2012,2015,2,0,4,7,2,8,1,25,1,2,0,0,0
2012,2015,1,0,4,7,2,5,5,1,1,2,0,0,0
2012,2015,1,0,4,7,2,5,5,1,1,2,0,0,0
2012,2015,1,0,4,7,2,5,5,1,1,2,0,0,0
2012,2015,3,0,4,10,2,13,4,16,1,2,0,0,0
2012,2015,2,923,2,9,2,3,5,1,2,1,5,5,18
2012,2015,5,0,4,10,1,6,4,16,1,2,0,0,0
2012,2015,2,330,12,10,2,5,5,19,2,3,0,0,0
2012,2015,2,0,4,10,2,6,5,19,1,2,0,0,0
2012,2015,5,209,4,7,2,6,4,16,2,3,0,0,0
2012,2015,1,0,4,10,2,5,3,23,1,2,0,0,0
2012,2015,1,0,4,10,2,5,3,23,1,2,0,0,0
2012,2015,2,0,4,10,1,6,4,16,1,2,0,0,0
2012,2015,2,0,4,10,1,5,1,25,1,2,0,0,0
2012,2015,2,0,4,10,1,5,1,25,1,2,0,0,0
2012,2015,3,0,4,10,1,6,3,9,1,2,0,0,0
2012,2015,2,864,12,10,2,3,2,2,2,3,0,0,0
2012,2015,1,0,4,10,2,6,4,27,1,2,0,0,0
2012,2015,1,0,4,10,2,6,3,6,1,2,0,0,0
2012,2015,4,852,4,10,2,4,1,25,2,1,6,1,7
2012,2015,2,433,4,10,2,5,3,23,2,1,6,3,23
2012,2015,2,806,4,7,2,5,1,25,2,3,0,0,0
2012,2015,1,0,4,10,1,6,5,1,1,2,0,0,0
2012,2015,4,0,4,10,1,6,1,7,1,2,0,0,0
2012,2015,1,0,4,9,2,3,5,1,1,2,0,0,0
2012,2015,1,0,4,9,2,3,5,1,1,2,0,0,0
2012,2015,3,0,4,9,2,6,5,1,1,2,0,0,0
2012,2015,2,1006,2,10,1,3,3,9,2,1,3,3,9
2012,2015,2,437,4,7,2,4,1,25,2,1,6,4,24
2012,2015,3,0,2,10,2,3,4,24,1,2,0,0,0
2012,2015,3,0,2,10,2,3,4,24,1,2,0,0,0
2014,2017,2,0,0,10,2,6,3,6,1,2,0,0,0
2012,2015,3,0,2,10,2,3,4,24,1,2,0,0,0
2012,2015,2,930,2,10,2,3,5,1,2,1,3,5,1
2012,2015,3,0,2,10,2,5,5,1,1,2,0,0,0
2012,2015,3,0,2,10,2,5,5,1,1,2,0,0,0
2012,2015,3,0,4,10,2,5,5,18,1,2,0,0,0
2012,2015,3,0,4,10,2,6,3,26,1,2,0,0,0
2012,2015,2,308,4,10,2,5,1,25,2,1,6,3,6
2012,2015,3,0,4,10,2,6,1,7,1,2,0,0,0
2012,2015,3,0,4,10,2,6,1,7,1,2,0,0,0
2012,2015,3,0,4,10,2,6,1,7,1,2,0,0,0
2012,2015,3,0,4,7,2,6,4,27,1,2,0,0,0
2012,2015,2,0,4,7,1,5,3,5,1,2,0,0,0
2012,2015,2,0,4,10,2,6,4,16,1,2,0,0,0
2012,2015,2,0,4,10,2,6,4,16,1,2,0,0,0
2012,2015,2,0,4,10,2,6,4,16,1,2,0,0,0
2012,2015,2,0,4,10,2,6,4,16,1,2,0,0,0
2012,2015,2,0,4,10,2,6,4,16,1,2,0,0,0
2012,2015,2,0,4,10,2,6,4,16,1,2,0,0,0
2012,2015,2,0,4,10,2,6,4,16,1,2,0,0,0
2012,2015,2,0,4,10,2,6,2,12,1,2,0,0,0
2012,2015,2,284,4,10,1,5,1,25,2,3,0,0,0
2012,2015,3,0,2,9,2,6,3,23,1,2,0,0,0
2012,2015,4,0,2,10,2,5,5,15,1,2,0,0,0
2012,2015,3,0,4,10,2,4,1,25,1,2,0,0,0
2012,2015,3,0,4,10,2,4,1,25,1,2,0,0,0
2012,2015,3,0,4,10,2,4,1,25,1,2,0,0,0
2012,2015,3,0,4,10,2,4,1,25,1,2,0,0,0
2012,2015,3,0,4,10,2,4,1,25,1,2,0,0,0
2012,2015,3,0,4,10,2,4,1,25,1,2,0,0,0
2012,2015,3,0,4,10,2,4,1,25,1,2,0,0,0
2012,2015,3,0,4,10,2,4,1,25,1,2,0,0,0
2012,2015,3,0,4,10,2,4,1,25,1,2,0,0,0
2012,2015,3,0,4,10,2,4,1,25,1,2,0,0,0
2012,2015,3,0,4,10,2,4,1,25,1,2,0,0,0
2012,2015,3,0,4,10,2,4,1,25,1,2,0,0,0
2012,2015,5,0,4,10,2,6,3,6,1,2,0,0,0
2012,2015,2,0,4,7,2,5,5,18,1,2,0,0,0
2012,2015,2,0,4,7,2,5,5,18,1,2,0,0,0
2012,2015,2,0,4,7,2,5,5,18,1,2,0,0,0
2012,2015,4,0,4,10,2,8,3,6,1,2,0,0,0
2012,2015,2,241,4,10,2,5,1,25,2,3,0,0,0
2012,2015,5,0,12,10,2,3,5,19,1,2,0,0,0
2012,2015,4,1084,4,10,2,6,3,23,2,1,6,3,23
2012,2015,3,0,4,7,1,3,3,23,1,2,0,0,0
2012,2015,2,388,4,7,2,5,3,6,2,1,6,1,7
2012,2015,2,324,4,10,2,6,4,16,2,1,6,4,16
2012,2015,2,110,4,10,1,6,3,6,2,3,0,0,0
2012,2015,1,0,4,10,2,6,3,23,1,2,0,0,0
2012,2015,1,0,4,10,2,6,3,23,1,2,0,0,0
2012,2015,2,227,4,7,2,8,1,25,2,1,6,3,6
2012,2015,4,0,4,9,2,4,5,11,1,2,0,0,0
2012,2015,3,497,4,10,2,6,3,6,2,1,3,1,7
2012,2015,2,513,2,7,2,3,4,24,2,1,6,3,23
2012,2015,2,404,2,10,2,3,1,7,2,1,8,1,25
2012,2015,1,0,4,10,1,3,3,6,1,2,0,0,0
2012,2015,1,699,2,10,2,6,4,16,2,1,6,4,27
2012,2015,3,0,4,10,2,5,5,19,1,2,0,0,0
2012,2015,5,0,2,7,2,5,1,25,1,2,0,0,0
2012,2015,4,248,4,7,2,3,4,24,2,1,3,4,24
2012,2015,2,0,4,10,2,6,3,23,1,2,0,0,0
2012,2015,2,0,4,10,2,6,3,23,1,2,0,0,0
2012,2015,2,0,4,10,2,6,3,23,1,2,0,0,0
2012,2015,4,0,4,10,1,6,1,7,1,2,0,0,0
2012,2015,1,1003,4,10,2,6,3,6,2,1,6,3,6
2012,2015,3,673,2,7,2,3,4,16,2,1,3,3,26
2012,2015,4,0,2,7,2,3,5,1,1,2,0,0,0
2012,2015,4,0,2,7,2,3,5,1,1,2,0,0,0
2012,2015,4,0,2,7,2,3,5,1,1,2,0,0,0
2012,2015,4,0,2,7,2,3,5,1,1,2,0,0,0
2012,2015,4,0,2,7,2,3,5,1,1,2,0,0,0
2012,2015,4,0,2,7,2,3,5,1,1,2,0,0,0
2012,2015,4,0,2,7,2,3,5,1,1,2,0,0,0
2012,2015,4,0,2,7,2,3,5,1,1,2,0,0,0
2012,2015,1,0,4,9,2,5,1,25,1,2,0,0,0
2012,2015,1,0,4,9,2,5,1,25,1,2,0,0,0
2012,2015,3,0,2,10,2,8,1,7,1,2,0,0,0
2012,2015,3,124,4,10,2,6,3,6,2,1,6,4,16
2012,2015,2,0,4,10,2,6,3,26,1,2,0,0,0
2012,2015,2,0,4,7,2,6,5,1,1,2,0,0,0
2012,2015,3,954,4,10,2,3,3,6,2,1,6,4,14
2012,2015,2,0,4,7,2,5,3,23,1,2,0,0,0
2012,2015,2,0,4,7,2,5,3,23,1,2,0,0,0
2012,2015,2,0,2,7,2,8,5,19,1,2,0,0,0
2012,2015,1,0,4,9,2,5,5,1,1,2,0,0,0
2012,2015,1,151,4,9,2,5,1,25,2,3,0,0,0
2012,2015,3,0,2,7,2,5,5,18,1,2,0,0,0
2014,2017,1,0,0,9,2,6,2,12,1,2,0,0,0
2012,2015,2,0,2,10,2,6,3,23,1,2,0,0,0
2012,2015,2,0,2,10,2,6,3,23,1,2,0,0,0
2012,2015,2,0,2,10,2,6,3,23,1,2,0,0,0
2012,2015,2,0,2,10,2,6,3,23,1,2,0,0,0
2012,2015,2,0,2,10,2,6,3,23,1,2,0,0,0
2012,2015,2,0,2,10,2,6,3,23,1,2,0,0,0
2012,2015,2,0,2,10,2,6,3,23,1,2,0,0,0
2012,2015,2,0,2,10,2,6,3,23,1,2,0,0,0
2012,2015,2,0,2,10,2,6,3,23,1,2,0,0,0
2012,2015,2,0,2,10,2,6,3,23,1,2,0,0,0
2012,2015,2,0,2,10,2,6,3,23,1,2,0,0,0
2012,2015,2,0,2,10,2,6,3,23,1,2,0,0,0
2012,2015,2,0,2,10,2,6,3,23,1,2,0,0,0
2012,2015,2,0,2,10,2,6,3,23,1,2,0,0,0
2012,2015,2,0,2,10,2,6,3,23,1,2,0,0,0
2012,2015,2,0,2,10,2,6,3,23,1,2,0,0,0
2012,2015,2,0,2,10,2,6,3,23,1,2,0,0,0
2012,2015,3,850,2,10,2,3,3,9,2,1,3,3,23
2012,2015,3,0,2,10,1,6,3,9,1,2,0,0,0
2012,2015,3,0,2,10,1,6,3,9,1,2,0,0,0
2012,2015,3,0,2,10,1,6,3,9,1,2,0,0,0
2012,2015,3,0,2,10,1,6,3,9,1,2,0,0,0
2012,2015,3,0,2,10,1,6,3,9,1,2,0,0,0
2012,2015,3,0,2,10,1,6,3,9,1,2,0,0,0
2012,2015,2,0,4,7,1,6,3,9,1,2,0,0,0
2012,2015,1,0,12,9,2,6,5,19,1,2,0,0,0
2012,2015,2,524,4,10,2,8,1,25,2,3,0,0,0
2012,2015,1,0,4,2,2,6,3,23,1,2,0,0,0
2012,2015,2,961,2,10,1,6,3,9,2,1,3,3,23
2012,2015,3,0,12,9,2,4,5,18,1,2,0,0,0
2012,2015,2,0,2,10,2,8,5,18,1,2,0,0,0
2012,2015,3,894,4,10,1,8,1,25,2,3,0,0,0
2012,2015,1,0,4,10,2,6,3,6,1,2,0,0,0
2012,2015,1,237,2,7,2,3,5,1,2,1,3,4,24
2012,2015,4,172,4,7,2,5,3,6,2,3,0,0,0
2012,2015,2,0,4,10,1,6,5,1,1,2,0,0,0
2012,2015,2,0,4,10,1,6,5,1,1,2,0,0,0
2012,2015,4,0,4,9,2,6,3,23,1,2,0,0,0
2012,2015,4,287,2,10,2,3,5,1,2,1,5,1,25
2012,2015,2,0,2,0,2,6,5,1,1,2,0,0,0
2012,2015,3,0,2,10,1,3,5,1,1,2,0,0,0
2012,2015,3,0,2,10,1,3,5,1,1,2,0,0,0
2012,2015,1,0,2,2,2,3,1,13,1,2,0,0,0
2012,2015,2,376,4,9,2,6,4,16,2,1,13,4,8
2012,2015,1,535,12,10,2,5,5,19,2,1,6,4,14
2012,2015,3,0,4,9,2,6,4,16,1,2,0,0,0
2012,2015,4,0,4,10,2,4,1,25,1,2,0,0,0
2012,2015,4,0,4,10,2,4,1,25,1,2,0,0,0
2012,2015,3,0,4,10,2,6,1,25,1,2,0,0,0
2012,2015,3,0,4,10,2,6,1,25,1,2,0,0,0
2012,2015,3,0,4,10,2,6,1,25,1,2,0,0,0
2012,2015,2,0,4,10,2,5,1,25,1,2,0,0,0
2012,2015,2,0,4,10,2,5,1,25,1,2,0,0,0
2012,2015,2,0,4,10,2,5,1,25,1,2,0,0,0
2012,2015,2,0,4,10,2,5,1,25,1,2,0,0,0
2012,2015,4,0,4,7,2,6,3,9,1,2,0,0,0
2012,2015,4,0,4,10,2,8,1,25,1,2,0,0,0
2012,2015,4,0,4,10,2,8,1,25,1,2,0,0,0
2012,2015,1,0,4,9,2,6,4,14,1,2,0,0,0
2012,2015,2,437,4,10,2,6,3,6,2,1,3,3,23
2012,2015,1,511,2,9,2,6,1,25,2,3,0,0,0
2012,2015,2,0,2,7,1,6,5,15,1,2,0,0,0
2012,2015,2,938,2,10,2,3,4,16,2,1,3,5,1
2012,2015,2,316,4,10,2,5,3,6,2,3,0,0,0
2012,2015,2,0,2,10,1,5,3,5,1,2,0,0,0
2012,2015,3,472,4,10,1,6,3,9,2,1,3,1,13
2012,2015,2,0,2,2,2,6,5,1,1,2,0,0,0
2012,2015,3,79,2,10,2,8,1,25,2,1,13,4,8
2012,2015,4,0,2,10,2,3,1,7,1,2,0,0,0
2012,2015,4,0,2,10,2,3,1,7,1,2,0,0,0
2012,2015,4,0,2,10,2,3,1,7,1,2,0,0,0
2012,2015,3,0,2,4,1,6,1,13,1,2,0,0,0
2012,2015,2,256,4,10,2,6,4,16,2,3,0,0,0
2012,2015,1,731,2,10,2,3,3,6,2,1,6,3,6
2012,2015,3,0,4,10,2,3,5,1,1,2,0,0,0
2012,2015,3,0,4,10,2,3,5,1,1,2,0,0,0
2012,2015,2,0,4,9,2,5,3,6,1,2,0,0,0
2012,2015,2,554,4,10,2,5,1,25,2,3,0,0,0
2012,2015,3,0,4,10,2,6,3,9,1,2,0,0,0
2012,2015,3,868,4,10,2,5,1,25,2,1,8,1,25
2012,2015,2,0,4,7,2,6,1,25,1,2,0,0,0
2012,2015,2,0,4,10,2,6,1,7,1,2,0,0,0
2012,2015,2,0,4,10,2,6,1,7,1,2,0,0,0
2012,2015,2,0,4,10,2,6,1,7,1,2,0,0,0
2012,2015,2,0,4,10,2,6,1,7,1,2,0,0,0
2012,2015,4,0,4,10,2,5,3,6,1,2,0,0,0
2012,2015,4,0,4,10,2,5,3,6,1,2,0,0,0
2012,2015,4,617,2,7,2,3,5,1,2,1,6,3,23
2012,2015,1,221,4,7,2,5,5,1,2,3,0,0,0
2012,2015,1,709,4,7,2,6,1,25,2,1,6,1,25
2012,2015,2,0,4,10,2,6,5,11,1,2,0,0,0
2012,2015,2,511,4,10,2,5,1,25,2,3,0,0,0
2012,2015,1,0,12,10,2,3,5,19,1,2,0,0,0
2012,2015,4,0,4,7,2,6,1,25,1,2,0,0,0
2012,2015,2,0,4,2,1,6,5,1,1,2,0,0,0
2012,2015,2,458,4,10,2,5,1,25,2,1,4,1,25
2012,2015,4,0,2,10,1,6,4,16,1,2,0,0,0
2012,2015,5,0,4,10,1,4,1,25,1,2,0,0,0
2012,2015,4,0,2,10,2,6,4,16,1,2,0,0,0
2012,2015,4,0,2,10,2,6,4,16,1,2,0,0,0
2012,2015,4,0,2,10,2,6,4,16,1,2,0,0,0
2012,2015,4,0,2,10,2,6,4,16,1,2,0,0,0
2012,2015,4,0,2,10,2,6,4,16,1,2,0,0,0
2012,2015,4,0,2,10,2,6,4,16,1,2,0,0,0
2012,2015,4,0,2,10,2,6,4,16,1,2,0,0,0
2012,2015,4,0,2,10,2,6,4,16,1,2,0,0,0
2012,2015,4,0,2,10,2,6,4,16,1,2,0,0,0
2012,2015,4,0,2,10,2,6,4,16,1,2,0,0,0
2012,2015,4,0,2,10,2,6,4,16,1,2,0,0,0
2012,2015,4,0,2,10,2,6,4,16,1,2,0,0,0
2012,2015,4,0,2,10,2,6,4,16,1,2,0,0,0
2012,2015,4,0,2,10,2,6,4,16,1,2,0,0,0
2012,2015,4,0,2,10,2,6,4,16,1,2,0,0,0
2012,2015,4,0,2,10,2,6,4,16,1,2,0,0,0
2012,2015,4,0,2,10,2,6,4,16,1,2,0,0,0
2012,2015,1,287,2,10,2,3,5,1,2,1,3,3,23
2012,2015,2,0,2,10,2,3,4,24,1,2,0,0,0
2012,2015,2,0,2,10,2,3,4,24,1,2,0,0,0
2012,2015,5,0,12,10,2,5,5,19,1,2,0,0,0
2012,2015,5,0,2,10,2,6,1,25,1,2,0,0,0
2012,2015,3,0,4,10,2,13,1,13,1,2,0,0,0
2012,2015,5,328,4,10,2,6,1,25,2,3,0,0,0
2012,2015,5,0,4,7,1,3,3,23,1,2,0,0,0
2012,2015,3,0,2,2,2,3,3,6,1,2,0,0,0
2012,2015,2,1048,4,10,2,3,5,1,2,1,3,4,3
2012,2015,3,0,2,10,2,5,5,15,1,2,0,0,0
2012,2015,1,26,12,10,2,3,5,19,2,3,0,0,0
2012,2015,2,340,12,10,2,5,5,19,2,3,0,0,0
2012,2015,4,0,2,7,2,13,5,1,1,2,0,0,0
2012,2015,4,0,4,10,2,3,4,16,1,2,0,0,0
2012,2015,4,0,4,10,2,3,4,16,1,2,0,0,0
2012,2015,2,0,12,10,2,5,5,19,1,2,0,0,0
2012,2015,2,0,12,10,2,5,5,19,1,2,0,0,0
2012,2015,2,0,12,10,2,5,5,19,1,2,0,0,0
2012,2015,2,0,4,4,2,4,1,25,1,2,0,0,0
2012,2015,2,0,4,7,2,3,5,1,1,2,0,0,0
2012,2015,3,282,2,10,2,3,4,20,2,1,3,5,1
2012,2015,1,0,4,10,2,6,1,25,1,2,0,0,0
2012,2015,2,502,4,10,2,5,3,23,2,3,0,0,0
2012,2015,4,140,4,7,1,6,1,7,2,3,0,0,0
2012,2015,4,0,2,7,2,3,3,6,1,2,0,0,0
2012,2015,1,407,4,7,1,6,3,23,2,3,0,0,0
2012,2015,4,745,4,10,2,3,3,23,2,1,3,3,23
2012,2015,1,623,4,4,2,6,3,6,2,1,6,3,6
2012,2015,4,599,4,10,2,8,1,7,2,3,0,0,0
2012,2015,3,0,4,9,2,5,3,23,1,2,0,0,0
2012,2015,3,202,4,7,2,6,3,9,2,3,0,0,0
2012,2015,2,314,4,10,2,6,1,25,2,3,0,0,0
2012,2015,3,189,4,10,1,4,1,25,2,3,0,0,0
2012,2015,3,819,2,10,2,5,3,26,2,1,8,3,9
2012,2015,1,0,4,7,2,6,1,13,1,2,0,0,0
2012,2015,5,0,2,10,2,6,3,23,1,2,0,0,0
2012,2015,5,0,2,10,2,6,3,23,1,2,0,0,0
2012,2015,5,0,2,10,2,6,3,23,1,2,0,0,0
2012,2015,3,0,4,10,1,6,4,16,1,2,0,0,0
2012,2015,3,0,4,10,1,6,4,16,1,2,0,0,0
2012,2015,3,0,4,10,1,6,4,16,1,2,0,0,0
2012,2015,2,0,4,10,2,8,3,26,1,2,0,0,0
2012,2015,2,904,4,10,2,6,3,6,2,1,6,4,16
2012,2015,3,484,4,10,2,5,3,6,2,1,6,4,16
2012,2015,2,0,4,10,2,6,5,1,1,2,0,0,0
2012,2015,2,0,4,10,2,6,5,1,1,2,0,0,0
2012,2015,2,492,4,10,2,5,1,25,2,3,0,0,0
2012,2015,2,195,4,10,2,8,1,25,2,3,0,0,0
2012,2015,2,195,4,10,2,5,1,25,2,1,12,4,14
2012,2015,2,0,2,9,2,6,3,6,1,2,0,0,0
2012,2015,2,0,2,9,2,6,3,6,1,2,0,0,0
2012,2015,2,0,2,9,2,6,3,6,1,2,0,0,0
2012,2015,2,0,2,9,2,6,3,6,1,2,0,0,0
2012,2015,2,0,2,9,2,6,3,6,1,2,0,0,0
2012,2015,3,0,2,2,2,3,2,21,1,2,0,0,0
2012,2015,3,621,4,9,2,6,4,16,2,1,3,4,16
2012,2015,2,0,4,10,2,3,5,1,1,2,0,0,0
2012,2015,1,511,4,10,2,6,5,15,2,1,6,3,9
2012,2015,5,83,4,10,2,6,4,16,2,3,0,0,0
2012,2015,4,351,4,10,2,4,1,25,2,1,8,1,25
2012,2015,1,233,4,7,2,8,1,25,2,1,8,1,25
2012,2015,2,0,2,10,2,5,5,1,1,2,0,0,0
2012,2015,2,0,2,10,2,5,5,1,1,2,0,0,0
2012,2015,2,0,2,10,2,5,5,1,1,2,0,0,0
2012,2015,3,208,4,10,2,4,5,18,2,3,0,0,0
2012,2015,1,0,2,7,2,3,3,6,1,2,0,0,0
2012,2015,1,0,2,7,2,3,3,6,1,2,0,0,0
2012,2015,1,0,2,7,2,3,3,6,1,2,0,0,0
2012,2015,1,0,2,7,2,3,3,6,1,2,0,0,0
2012,2015,1,167,4,10,2,6,1,7,2,1,6,1,7
2012,2015,3,0,4,10,1,8,1,25,1,2,0,0,0
2012,2015,2,447,2,10,2,6,4,16,2,1,6,4,16
2012,2015,4,376,4,10,2,8,1,25,2,3,0,0,0
2012,2015,2,92,4,9,2,3,4,14,2,3,0,0,0
2012,2015,2,0,4,9,1,5,1,25,1,2,0,0,0
2012,2015,4,379,2,10,2,13,5,1,2,1,6,1,13
2012,2015,3,0,4,10,2,6,4,16,1,2,0,0,0
2012,2015,5,0,4,9,2,8,1,25,1,2,0,0,0
2012,2015,2,786,4,4,2,5,1,25,2,1,4,1,25
2012,2015,2,39,12,7,2,5,5,19,2,3,0,0,0
2012,2015,2,222,4,10,2,4,1,25,2,1,6,1,7
2012,2015,3,0,4,7,2,3,4,24,1,2,0,0,0
2012,2015,4,0,4,10,1,4,1,25,1,2,0,0,0
2012,2015,1,710,12,2,2,3,2,2,2,3,0,0,0
2012,2015,2,798,2,10,2,3,3,9,2,1,3,1,7
2012,2015,4,0,4,10,2,4,2,12,1,2,0,0,0
2012,2015,1,0,4,10,2,5,2,15,1,2,0,0,0
2012,2015,4,0,4,10,2,6,1,13,1,2,0,0,0
2012,2015,2,399,2,10,2,5,3,6,2,1,6,3,6
2012,2015,1,0,2,10,2,3,4,20,1,2,0,0,0
2012,2015,1,0,2,10,2,3,4,20,1,2,0,0,0
2012,2015,2,164,4,10,2,6,3,6,2,1,13,4,8
2012,2015,2,302,2,10,2,3,5,1,2,1,6,5,1
2012,2015,1,0,4,10,1,3,4,24,1,2,0,0,0
2012,2015,2,488,2,7,2,3,3,26,2,1,6,3,6
2012,2015,2,287,4,10,2,5,1,25,2,3,0,0,0
2012,2015,2,0,2,7,1,6,3,26,1,2,0,0,0
2012,2015,4,0,4,10,1,6,3,23,1,2,0,0,0
2012,2015,1,602,4,7,2,5,5,1,2,3,0,0,0
2012,2015,2,0,4,7,2,6,1,25,1,2,0,0,0
2012,2015,2,0,4,7,2,6,1,25,1,2,0,0,0
2012,2015,2,364,4,10,2,5,1,25,2,3,0,0,0
2012,2015,1,0,4,10,2,6,4,16,1,2,0,0,0
2012,2015,1,0,4,9,2,3,4,16,1,2,0,0,0
2012,2015,1,0,4,9,2,3,4,16,1,2,0,0,0
