Fiscal _Year_Released,Recidivism_Reporting_Year,Age_At_Release,Days_To_Return,Release_Type,Race_Ethnicity,Sex,Offense_Classification,Offense_Type,Offense_Subtype,New_Offense_Classification,New_Offense_Type,New_Offense_Subtype,Return_To_Prison,Recidivism_Type
2010.0,2013.0,4.0,0.0,2.0,7.0,2.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,4.0,0.0,2.0,7.0,2.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,3.0,1094.0,2.0,11.0,2.0,5.0,0.0,23.0,2.0,7.0,22.0,1.0,0.0
2010.0,2013.0,2.0,342.0,4.0,11.0,2.0,4.0,2.0,7.0,0.0,0.0,0.0,1.0,2.0
2010.0,2013.0,2.0,262.0,4.0,11.0,2.0,5.0,2.0,21.0,7.0,5.0,12.0,1.0,0.0
2010.0,2013.0,1.0,0.0,4.0,11.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,392.0,2.0,2.0,2.0,3.0,0.0,23.0,5.0,2.0,23.0,1.0,0.0
2010.0,2013.0,3.0,470.0,4.0,11.0,2.0,3.0,0.0,23.0,4.0,2.0,23.0,1.0,0.0
2010.0,2013.0,1.0,0.0,2.0,10.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,1.0,218.0,4.0,11.0,2.0,3.0,2.0,4.0,0.0,0.0,0.0,1.0,2.0
2010.0,2013.0,3.0,0.0,4.0,7.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,3.0,0.0,4.0,7.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,5.0,202.0,4.0,10.0,1.0,4.0,3.0,10.0,0.0,0.0,0.0,1.0,2.0
2010.0,2013.0,1.0,0.0,4.0,10.0,2.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,0.0,2.0,10.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,0.0,2.0,10.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,3.0,0.0,2.0,11.0,2.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,3.0,0.0,2.0,11.0,2.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,3.0,0.0,2.0,11.0,2.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,252.0,4.0,10.0,2.0,4.0,0.0,23.0,0.0,0.0,0.0,1.0,2.0
2010.0,2013.0,3.0,0.0,4.0,7.0,2.0,4.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,3.0,0.0,2.0,11.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,3.0,0.0,2.0,11.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,4.0,0.0,4.0,11.0,2.0,2.0,4.0,17.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,3.0,178.0,4.0,11.0,2.0,4.0,0.0,5.0,0.0,0.0,0.0,1.0,2.0
2010.0,2013.0,1.0,159.0,4.0,11.0,1.0,4.0,0.0,12.0,0.0,0.0,0.0,1.0,2.0
2010.0,2013.0,2.0,0.0,4.0,11.0,2.0,1.0,3.0,22.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,0.0,4.0,11.0,2.0,3.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,457.0,4.0,7.0,2.0,3.0,0.0,23.0,2.0,6.0,8.0,1.0,0.0
2010.0,2013.0,1.0,0.0,4.0,11.0,2.0,4.0,3.0,10.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,0.0,4.0,11.0,2.0,5.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,0.0,4.0,11.0,2.0,5.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,0.0,4.0,11.0,2.0,5.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,3.0,0.0,2.0,7.0,2.0,4.0,2.0,24.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,3.0,0.0,2.0,7.0,2.0,4.0,2.0,24.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,4.0,103.0,2.0,7.0,2.0,1.0,4.0,3.0,5.0,6.0,5.0,1.0,0.0
2010.0,2013.0,5.0,0.0,4.0,11.0,2.0,4.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,1.0,86.0,12.0,11.0,2.0,1.0,4.0,17.0,0.0,0.0,0.0,1.0,2.0
2010.0,2013.0,2.0,0.0,4.0,11.0,2.0,3.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,26.0,4.0,7.0,2.0,4.0,0.0,23.0,0.0,0.0,0.0,1.0,2.0
2010.0,2013.0,2.0,0.0,4.0,7.0,2.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,0.0,2.0,11.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,0.0,2.0,11.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,0.0,2.0,11.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,0.0,2.0,11.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,0.0,2.0,11.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,0.0,2.0,11.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,0.0,2.0,11.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,0.0,2.0,11.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,0.0,2.0,11.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,0.0,2.0,11.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,0.0,2.0,11.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,0.0,2.0,11.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,0.0,2.0,11.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,0.0,2.0,11.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,0.0,2.0,11.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,0.0,2.0,11.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,0.0,2.0,11.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,0.0,2.0,11.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,0.0,2.0,11.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,66.0,4.0,11.0,1.0,4.0,2.0,7.0,0.0,0.0,0.0,1.0,2.0
2010.0,2013.0,4.0,0.0,4.0,11.0,1.0,3.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,383.0,4.0,11.0,2.0,4.0,0.0,23.0,4.0,2.0,23.0,1.0,0.0
2010.0,2013.0,4.0,385.0,4.0,11.0,1.0,5.0,3.0,6.0,5.0,6.0,21.0,1.0,0.0
2010.0,2013.0,2.0,0.0,4.0,11.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,4.0,0.0,4.0,11.0,2.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,3.0,240.0,4.0,7.0,2.0,4.0,3.0,6.0,2.0,7.0,22.0,1.0,0.0
2010.0,2013.0,4.0,456.0,4.0,11.0,2.0,3.0,0.0,23.0,0.0,0.0,0.0,1.0,2.0
2010.0,2013.0,3.0,385.0,4.0,11.0,2.0,3.0,2.0,21.0,0.0,0.0,0.0,1.0,2.0
2010.0,2013.0,2.0,173.0,4.0,7.0,2.0,3.0,0.0,23.0,7.0,5.0,12.0,1.0,0.0
2010.0,2013.0,2.0,160.0,4.0,11.0,2.0,2.0,0.0,23.0,0.0,0.0,0.0,1.0,2.0
2010.0,2013.0,2.0,912.0,4.0,7.0,2.0,3.0,0.0,23.0,4.0,2.0,23.0,1.0,0.0
2010.0,2013.0,2.0,174.0,4.0,7.0,2.0,4.0,3.0,10.0,0.0,0.0,0.0,1.0,2.0
2010.0,2013.0,2.0,842.0,4.0,11.0,2.0,3.0,0.0,23.0,0.0,0.0,0.0,1.0,2.0
2010.0,2013.0,4.0,0.0,4.0,11.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,0.0,4.0,11.0,2.0,5.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,1027.0,4.0,11.0,2.0,4.0,0.0,23.0,12.0,7.0,11.0,1.0,0.0
2010.0,2013.0,3.0,0.0,2.0,9.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,0.0,4.0,11.0,2.0,3.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,0.0,4.0,11.0,2.0,3.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,228.0,2.0,11.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,2.0
2010.0,2013.0,3.0,1087.0,4.0,11.0,2.0,1.0,2.0,21.0,5.0,2.0,6.0,1.0,0.0
2010.0,2013.0,2.0,133.0,4.0,7.0,2.0,4.0,0.0,5.0,5.0,2.0,23.0,1.0,0.0
2010.0,2013.0,1.0,0.0,4.0,11.0,2.0,4.0,3.0,22.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,1.0,175.0,4.0,11.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,1.0,2.0
2010.0,2013.0,3.0,708.0,4.0,11.0,2.0,3.0,0.0,23.0,7.0,2.0,23.0,1.0,0.0
2010.0,2013.0,3.0,0.0,4.0,11.0,2.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,497.0,2.0,11.0,2.0,4.0,4.0,3.0,2.0,6.0,5.0,1.0,0.0
2010.0,2013.0,4.0,0.0,4.0,11.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,1009.0,2.0,11.0,2.0,5.0,2.0,4.0,0.0,0.0,0.0,1.0,2.0
2010.0,2013.0,3.0,0.0,4.0,7.0,2.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,3.0,405.0,4.0,11.0,2.0,2.0,0.0,23.0,3.0,2.0,23.0,1.0,0.0
2010.0,2013.0,2.0,0.0,4.0,7.0,2.0,4.0,3.0,18.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,1.0,376.0,2.0,11.0,2.0,1.0,4.0,3.0,5.0,6.0,5.0,1.0,0.0
2010.0,2013.0,1.0,655.0,2.0,11.0,2.0,4.0,0.0,23.0,2.0,2.0,6.0,1.0,0.0
2010.0,2013.0,2.0,0.0,4.0,11.0,2.0,3.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,0.0,4.0,11.0,2.0,3.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,692.0,4.0,7.0,2.0,3.0,0.0,23.0,7.0,2.0,23.0,1.0,0.0
2010.0,2013.0,1.0,143.0,4.0,11.0,2.0,1.0,2.0,21.0,0.0,0.0,0.0,1.0,2.0
2010.0,2013.0,2.0,0.0,4.0,7.0,2.0,4.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,4.0,0.0,2.0,11.0,1.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,1.0,362.0,4.0,11.0,2.0,3.0,2.0,21.0,0.0,0.0,0.0,1.0,2.0
2010.0,2013.0,1.0,492.0,4.0,11.0,2.0,1.0,2.0,21.0,4.0,10.0,10.0,1.0,0.0
2010.0,2013.0,1.0,350.0,4.0,11.0,2.0,4.0,4.0,3.0,2.0,6.0,5.0,1.0,0.0
2010.0,2013.0,4.0,0.0,4.0,7.0,2.0,4.0,3.0,18.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,0.0,4.0,11.0,2.0,5.0,4.0,17.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,366.0,4.0,11.0,2.0,2.0,4.0,14.0,12.0,2.0,6.0,1.0,0.0
2010.0,2013.0,4.0,474.0,2.0,7.0,2.0,4.0,4.0,3.0,2.0,10.0,4.0,1.0,0.0
2010.0,2013.0,4.0,0.0,4.0,11.0,2.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,4.0,0.0,4.0,11.0,2.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,4.0,0.0,4.0,11.0,2.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,4.0,0.0,4.0,11.0,2.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,4.0,0.0,4.0,11.0,2.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,4.0,0.0,4.0,11.0,2.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,4.0,0.0,4.0,11.0,2.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,4.0,0.0,4.0,11.0,2.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,4.0,0.0,4.0,11.0,2.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,4.0,0.0,4.0,11.0,2.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,3.0,0.0,2.0,11.0,2.0,11.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,5.0,0.0,4.0,11.0,2.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,223.0,4.0,7.0,2.0,4.0,3.0,6.0,0.0,0.0,0.0,1.0,2.0
2010.0,2013.0,4.0,0.0,4.0,11.0,2.0,4.0,3.0,18.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,4.0,0.0,4.0,11.0,2.0,4.0,3.0,18.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,0.0,4.0,11.0,2.0,2.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,3.0,0.0,4.0,11.0,2.0,3.0,2.0,24.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,0.0,2.0,11.0,2.0,1.0,3.0,22.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,0.0,2.0,11.0,2.0,1.0,3.0,22.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,0.0,2.0,11.0,2.0,1.0,3.0,22.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,0.0,2.0,11.0,2.0,1.0,3.0,22.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,0.0,4.0,11.0,2.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,0.0,4.0,11.0,2.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,0.0,4.0,11.0,2.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,1.0,0.0,4.0,10.0,2.0,3.0,4.0,14.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,0.0,2.0,10.0,1.0,1.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,3.0,0.0,4.0,11.0,1.0,1.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,1.0,0.0,2.0,10.0,2.0,5.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,4.0,0.0,4.0,11.0,2.0,4.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,3.0,275.0,4.0,11.0,2.0,4.0,2.0,4.0,12.0,7.0,7.0,1.0,0.0
2010.0,2013.0,3.0,0.0,4.0,7.0,2.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,3.0,0.0,4.0,7.0,2.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,1.0,0.0,4.0,7.0,2.0,4.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,4.0,283.0,4.0,11.0,2.0,3.0,0.0,23.0,5.0,2.0,6.0,1.0,0.0
2010.0,2013.0,1.0,0.0,12.0,11.0,2.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,4.0,0.0,4.0,11.0,1.0,2.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,4.0,0.0,4.0,7.0,2.0,2.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,3.0,513.0,4.0,7.0,2.0,3.0,0.0,23.0,0.0,0.0,0.0,1.0,2.0
2010.0,2013.0,4.0,763.0,2.0,11.0,2.0,1.0,4.0,3.0,12.0,10.0,4.0,1.0,0.0
2010.0,2013.0,3.0,191.0,4.0,11.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,1.0,2.0
2010.0,2013.0,3.0,0.0,4.0,11.0,2.0,4.0,3.0,10.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,4.0,0.0,2.0,11.0,2.0,4.0,4.0,14.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,4.0,0.0,4.0,11.0,2.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,3.0,0.0,4.0,11.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,3.0,0.0,2.0,11.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,3.0,0.0,2.0,11.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,3.0,0.0,2.0,11.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,3.0,0.0,2.0,11.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,3.0,0.0,2.0,11.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,3.0,0.0,2.0,11.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,3.0,0.0,2.0,11.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,89.0,2.0,11.0,2.0,4.0,4.0,17.0,0.0,0.0,0.0,1.0,2.0
2010.0,2013.0,3.0,735.0,4.0,11.0,1.0,4.0,2.0,21.0,5.0,6.0,8.0,1.0,0.0
2010.0,2013.0,1.0,332.0,2.0,11.0,2.0,4.0,2.0,4.0,2.0,6.0,21.0,1.0,0.0
2010.0,2013.0,1.0,713.0,2.0,11.0,2.0,1.0,2.0,24.0,5.0,2.0,6.0,1.0,0.0
2010.0,2013.0,1.0,0.0,2.0,7.0,2.0,11.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,563.0,4.0,10.0,2.0,4.0,3.0,10.0,0.0,0.0,0.0,1.0,2.0
2010.0,2013.0,4.0,0.0,2.0,11.0,1.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,4.0,0.0,2.0,11.0,1.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,574.0,2.0,11.0,2.0,3.0,2.0,4.0,0.0,0.0,0.0,1.0,2.0
2010.0,2013.0,4.0,0.0,4.0,11.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,4.0,0.0,4.0,11.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,1.0,0.0,4.0,10.0,2.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,414.0,4.0,11.0,2.0,4.0,0.0,23.0,0.0,0.0,0.0,1.0,2.0
2010.0,2013.0,3.0,0.0,4.0,11.0,2.0,4.0,3.0,22.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,1.0,150.0,12.0,11.0,2.0,4.0,4.0,17.0,0.0,0.0,0.0,1.0,2.0
2010.0,2013.0,2.0,0.0,2.0,10.0,2.0,3.0,4.0,14.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,0.0,2.0,10.0,2.0,3.0,4.0,14.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,216.0,4.0,7.0,2.0,1.0,3.0,22.0,0.0,0.0,0.0,1.0,2.0
2010.0,2013.0,4.0,0.0,2.0,7.0,1.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,474.0,2.0,11.0,2.0,4.0,3.0,10.0,5.0,7.0,11.0,1.0,0.0
2010.0,2013.0,4.0,1079.0,4.0,11.0,2.0,2.0,0.0,23.0,0.0,0.0,0.0,1.0,2.0
2010.0,2013.0,1.0,0.0,2.0,11.0,2.0,4.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,1.0,0.0,2.0,11.0,2.0,4.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,1.0,0.0,2.0,11.0,2.0,4.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,1.0,0.0,2.0,11.0,2.0,4.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,1.0,0.0,2.0,11.0,2.0,4.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,1.0,0.0,2.0,11.0,2.0,4.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,1.0,0.0,2.0,11.0,2.0,4.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,1.0,0.0,2.0,11.0,2.0,4.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,1.0,0.0,2.0,11.0,2.0,4.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,0.0,4.0,7.0,2.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,3.0,0.0,2.0,7.0,2.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,3.0,0.0,2.0,7.0,2.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,3.0,0.0,2.0,7.0,2.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,1.0,547.0,4.0,11.0,2.0,2.0,0.0,23.0,0.0,0.0,0.0,1.0,2.0
2010.0,2013.0,4.0,0.0,2.0,7.0,2.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,4.0,0.0,2.0,7.0,2.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,4.0,0.0,2.0,7.0,2.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,4.0,0.0,4.0,11.0,2.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,3.0,0.0,4.0,11.0,2.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,3.0,0.0,4.0,11.0,2.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,3.0,0.0,4.0,11.0,2.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,3.0,0.0,4.0,11.0,2.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,3.0,0.0,4.0,11.0,2.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,3.0,0.0,4.0,11.0,2.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,3.0,0.0,4.0,11.0,2.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,4.0,988.0,4.0,7.0,2.0,3.0,0.0,23.0,0.0,0.0,0.0,1.0,2.0
2010.0,2013.0,1.0,881.0,2.0,7.0,2.0,4.0,2.0,24.0,2.0,7.0,22.0,1.0,0.0
2010.0,2013.0,2.0,830.0,2.0,11.0,2.0,3.0,0.0,23.0,2.0,7.0,22.0,1.0,0.0
2010.0,2013.0,5.0,700.0,4.0,11.0,2.0,5.0,0.0,23.0,5.0,2.0,6.0,1.0,0.0
2010.0,2013.0,4.0,0.0,4.0,11.0,2.0,5.0,4.0,17.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,1.0,228.0,4.0,7.0,2.0,4.0,2.0,4.0,4.0,6.0,5.0,1.0,0.0
2010.0,2013.0,3.0,173.0,4.0,7.0,2.0,4.0,2.0,7.0,0.0,0.0,0.0,1.0,2.0
2010.0,2013.0,2.0,0.0,4.0,7.0,2.0,1.0,3.0,18.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,1.0,0.0,2.0,10.0,2.0,1.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,1.0,0.0,2.0,10.0,2.0,1.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,0.0,4.0,11.0,2.0,4.0,2.0,24.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,0.0,4.0,11.0,2.0,4.0,2.0,24.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,620.0,2.0,11.0,2.0,1.0,4.0,17.0,5.0,7.0,15.0,1.0,0.0
2010.0,2013.0,3.0,825.0,4.0,10.0,2.0,5.0,0.0,23.0,0.0,0.0,0.0,1.0,2.0
2010.0,2013.0,2.0,0.0,4.0,7.0,2.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,0.0,4.0,7.0,2.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,0.0,4.0,7.0,2.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2010.0,2013.0,2.0,0.0,4.0,7.0,2.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
